Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Andy,Hidden Love: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2024-05-07 07:45:45,IN,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":747,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1492,""mediaOffsetMs"":614}]"
Andy,Main Character Clip 1: Queen Charlotte,Chrome PC (Cadmium),2024-05-07 07:45:43,IN,"[{""eventType"":""start"",""sessionOffsetMs"":19,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1182,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2068,""mediaOffsetMs"":818}]"
Andy,Young Sheldon: Season 1_hook_01_16x9,Chrome PC (Cadmium),2024-05-07 07:45:43,IN,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1573,""mediaOffsetMs"":0}]"
Andy,Main Character Clip 1: Queen Charlotte,Chrome PC (Cadmium),2024-05-07 07:44:59,IN,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":518,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":586,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":40275,""mediaOffsetMs"":18},{""eventType"":""stopped"",""sessionOffsetMs"":40845,""mediaOffsetMs"":18}]"
Andy,Main Character Clip 1: Queen Charlotte,Chrome PC (Cadmium),2024-05-07 07:44:56,IN,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1181,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2662,""mediaOffsetMs"":1259}]"
Andy,Dexter: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2024-05-07 07:44:55,IN,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":413,""mediaOffsetMs"":null}]"
Andy,Season 1 Inciting Incident Clip: Wednesday,Chrome PC (Cadmium),2024-05-07 07:44:45,IN,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1012,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3255,""mediaOffsetMs"":2054}]"
Andy,Laapataa Ladies_hook_05_16x9,Chrome PC (Cadmium),2024-05-07 07:44:31,IN,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1093,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6261,""mediaOffsetMs"":5006}]"
Andy,Season 1 Plot Clip: Heeramandi: The Diamond Bazaar,Chrome PC (Cadmium),2024-05-07 07:44:30,IN,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":564,""mediaOffsetMs"":null}]"
Andy,Our Blues: Season 1_hook_02_16x9,Chrome PC (Cadmium),2024-05-07 07:44:19,IN,"[{""eventType"":""start"",""sessionOffsetMs"":54,""mediaOffsetMs"":13},{""eventType"":""playing"",""sessionOffsetMs"":1524,""mediaOffsetMs"":13},{""eventType"":""paused"",""sessionOffsetMs"":9308,""mediaOffsetMs"":7456},{""eventType"":""stopped"",""sessionOffsetMs"":1892760,""mediaOffsetMs"":7758}]"
Andy,Brooklyn Nine-Nine: Season 1 - CLM 2,Chrome PC (Cadmium),2024-05-06 16:35:46,IN,"[{""eventType"":""start"",""sessionOffsetMs"":36,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":552,""mediaOffsetMs"":null}]"
Andy,Our Blues: Season 1_hook_02_16x9,Chrome PC (Cadmium),2024-05-06 16:35:36,IN,"[{""eventType"":""start"",""sessionOffsetMs"":56,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3179,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10222,""mediaOffsetMs"":54},{""eventType"":""playing"",""sessionOffsetMs"":10789,""mediaOffsetMs"":54},{""eventType"":""paused"",""sessionOffsetMs"":27426,""mediaOffsetMs"":1992},{""eventType"":""playing"",""sessionOffsetMs"":282788,""mediaOffsetMs"":2033},{""eventType"":""paused"",""sessionOffsetMs"":292490,""mediaOffsetMs"":2085}]"
Andy,"Bridgerton: Season 1: ""Diamond of the First Water""",Chrome PC (Cadmium),2024-05-06 16:26:02,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1034010},{""eventType"":""playing"",""sessionOffsetMs"":77912,""mediaOffsetMs"":1034010},{""eventType"":""paused"",""sessionOffsetMs"":85725,""mediaOffsetMs"":1034054},{""eventType"":""playing"",""sessionOffsetMs"":87094,""mediaOffsetMs"":1034054},{""eventType"":""stopped"",""sessionOffsetMs"":323281,""mediaOffsetMs"":1270241}]"
Andy,Season 1 Trailer: Bridgerton,Chrome PC (Cadmium),2024-05-06 16:24:46,IN,"[{""eventType"":""start"",""sessionOffsetMs"":33,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2960,""mediaOffsetMs"":null}]"
Andy,Trailer: Queen Charlotte: A Bridgerton Story,Chrome PC (Cadmium),2024-05-06 16:23:54,IN,"[{""eventType"":""start"",""sessionOffsetMs"":100,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":848,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":40793,""mediaOffsetMs"":15312},{""eventType"":""stopped"",""sessionOffsetMs"":43726,""mediaOffsetMs"":15482}]"
Andy,"Queen of Tears: Limited Series: ""Episode 4""",Chrome PC (Cadmium),2024-05-06 16:20:10,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":323000},{""eventType"":""playing"",""sessionOffsetMs"":6398,""mediaOffsetMs"":323000},{""eventType"":""paused"",""sessionOffsetMs"":79510,""mediaOffsetMs"":349959},{""eventType"":""playing"",""sessionOffsetMs"":120928,""mediaOffsetMs"":350069},{""eventType"":""paused"",""sessionOffsetMs"":201131,""mediaOffsetMs"":380116},{""eventType"":""playing"",""sessionOffsetMs"":208691,""mediaOffsetMs"":380173},{""eventType"":""stopped"",""sessionOffsetMs"":222384,""mediaOffsetMs"":387761}]"
Andy,"Queen of Tears: Limited Series: ""Episode 4""",Chrome PC (Cadmium),2024-05-06 16:17:57,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":289000},{""eventType"":""playing"",""sessionOffsetMs"":1131,""mediaOffsetMs"":289000},{""eventType"":""paused"",""sessionOffsetMs"":28853,""mediaOffsetMs"":292955},{""eventType"":""playing"",""sessionOffsetMs"":37932,""mediaOffsetMs"":293065},{""eventType"":""paused"",""sessionOffsetMs"":50577,""mediaOffsetMs"":299000},{""eventType"":""reposition"",""sessionOffsetMs"":50578,""mediaOffsetMs"":299277},{""eventType"":""playing"",""sessionOffsetMs"":51329,""mediaOffsetMs"":299277},{""eventType"":""paused"",""sessionOffsetMs"":57427,""mediaOffsetMs"":299326},{""eventType"":""playing"",""sessionOffsetMs"":60390,""mediaOffsetMs"":299334},{""eventType"":""paused"",""sessionOffsetMs"":61147,""mediaOffsetMs"":302284},{""eventType"":""playing"",""sessionOffsetMs"":62183,""mediaOffsetMs"":302284}]"
Andy,Queen of Tears: Limited Series_hook_02_16x9,Chrome PC (Cadmium),2024-05-06 16:17:53,IN,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":5},{""eventType"":""playing"",""sessionOffsetMs"":736,""mediaOffsetMs"":5},{""eventType"":""stopped"",""sessionOffsetMs"":2999,""mediaOffsetMs"":1872}]"
Andy,Trailer: Queen Charlotte: A Bridgerton Story,Chrome PC (Cadmium),2024-05-06 16:17:48,IN,"[{""eventType"":""start"",""sessionOffsetMs"":56,""mediaOffsetMs"":16},{""eventType"":""playing"",""sessionOffsetMs"":2111,""mediaOffsetMs"":16},{""eventType"":""paused"",""sessionOffsetMs"":6067,""mediaOffsetMs"":3806},{""eventType"":""stopped"",""sessionOffsetMs"":9030,""mediaOffsetMs"":3954}]"
Andy,"Bridgerton: Season 1: ""Diamond of the First Water""",Chrome PC (Cadmium),2024-05-05 09:13:41,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":960000},{""eventType"":""playing"",""sessionOffsetMs"":49198,""mediaOffsetMs"":960000},{""eventType"":""paused"",""sessionOffsetMs"":53577,""mediaOffsetMs"":964000},{""eventType"":""reposition"",""sessionOffsetMs"":53578,""mediaOffsetMs"":75314},{""eventType"":""playing"",""sessionOffsetMs"":55373,""mediaOffsetMs"":71738},{""eventType"":""playing"",""sessionOffsetMs"":55826,""mediaOffsetMs"":75314},{""eventType"":""paused"",""sessionOffsetMs"":59262,""mediaOffsetMs"":78000},{""eventType"":""reposition"",""sessionOffsetMs"":59263,""mediaOffsetMs"":26410},{""eventType"":""playing"",""sessionOffsetMs"":62622,""mediaOffsetMs"":26410},{""eventType"":""playing"",""sessionOffsetMs"":76725,""mediaOffsetMs"":40248},{""eventType"":""playing"",""sessionOffsetMs"":102527,""mediaOffsetMs"":66232},{""eventType"":""playing"",""sessionOffsetMs"":108120,""mediaOffsetMs"":71738},{""eventType"":""playing"",""sessionOffsetMs"":156524,""mediaOffsetMs"":120203},{""eventType"":""paused"",""sessionOffsetMs"":156663,""mediaOffsetMs"":120000},{""eventType"":""reposition"",""sessionOffsetMs"":156664,""mediaOffsetMs"":109995},{""eventType"":""playing"",""sessionOffsetMs"":156667,""mediaOffsetMs"":109651},{""eventType"":""paused"",""sessionOffsetMs"":156669,""mediaOffsetMs"":109654},{""eventType"":""reposition"",""sessionOffsetMs"":156670,""mediaOffsetMs"":109995},{""eventType"":""playing"",""sessionOffsetMs"":156959,""mediaOffsetMs"":109995},{""eventType"":""playing"",""sessionOffsetMs"":167331,""mediaOffsetMs"":120203},{""eventType"":""paused"",""sessionOffsetMs"":174912,""mediaOffsetMs"":128000},{""eventType"":""reposition"",""sessionOffsetMs"":174913,""mediaOffsetMs"":117791},{""eventType"":""playing"",""sessionOffsetMs"":174915,""mediaOffsetMs"":117242},{""eventType"":""playing"",""sessionOffsetMs"":175154,""mediaOffsetMs"":117791},{""eventType"":""playing"",""sessionOffsetMs"":177810,""mediaOffsetMs"":120203},{""eventType"":""playing"",""sessionOffsetMs"":200421,""mediaOffsetMs"":142892},{""eventType"":""playing"",""sessionOffsetMs"":215512,""mediaOffsetMs"":157991},{""eventType"":""playing"",""sessionOffsetMs"":231024,""mediaOffsetMs"":173381},{""eventType"":""playing"",""sessionOffsetMs"":235786,""mediaOffsetMs"":178178},{""eventType"":""paused"",""sessionOffsetMs"":239124,""mediaOffsetMs"":182000},{""eventType"":""reposition"",""sessionOffsetMs"":239125,""mediaOffsetMs"":171327},{""eventType"":""playing"",""sessionOffsetMs"":239130,""mediaOffsetMs"":167667},{""eventType"":""paused"",""sessionOffsetMs"":239130,""mediaOffsetMs"":167667},{""eventType"":""reposition"",""sessionOffsetMs"":239130,""mediaOffsetMs"":171327},{""eventType"":""playing"",""sessionOffsetMs"":239860,""mediaOffsetMs"":171327},{""eventType"":""playing"",""sessionOffsetMs"":241977,""mediaOffsetMs"":173381},{""eventType"":""playing"",""sessionOffsetMs"":246789,""mediaOffsetMs"":178178},{""eventType"":""paused"",""sessionOffsetMs"":261153,""mediaOffsetMs"":192332},{""eventType"":""playing"",""sessionOffsetMs"":355973,""mediaOffsetMs"":192566},{""eventType"":""playing"",""sessionOffsetMs"":376985,""mediaOffsetMs"":211544},{""eventType"":""playing"",""sessionOffsetMs"":408899,""mediaOffsetMs"":243451},{""eventType"":""playing"",""sessionOffsetMs"":432846,""mediaOffsetMs"":267350},{""eventType"":""paused"",""sessionOffsetMs"":519104,""mediaOffsetMs"":353437},{""eventType"":""playing"",""sessionOffsetMs"":546960,""mediaOffsetMs"":353758},{""eventType"":""paused"",""sessionOffsetMs"":644676,""mediaOffsetMs"":451000},{""eventType"":""reposition"",""sessionOffsetMs"":644677,""mediaOffsetMs"":544799},{""eventType"":""playing"",""sessionOffsetMs"":644734,""mediaOffsetMs"":542750},{""eventType"":""playing"",""sessionOffsetMs"":644928,""mediaOffsetMs"":544799},{""eventType"":""paused"",""sessionOffsetMs"":803285,""mediaOffsetMs"":703000},{""eventType"":""reposition"",""sessionOffsetMs"":803286,""mediaOffsetMs"":812797},{""eventType"":""playing"",""sessionOffsetMs"":803563,""mediaOffsetMs"":812797},{""eventType"":""paused"",""sessionOffsetMs"":806602,""mediaOffsetMs"":816000},{""eventType"":""reposition"",""sessionOffsetMs"":806603,""mediaOffsetMs"":1037758},{""eventType"":""playing"",""sessionOffsetMs"":806848,""mediaOffsetMs"":1035117},{""eventType"":""playing"",""sessionOffsetMs"":807221,""mediaOffsetMs"":1037758},{""eventType"":""paused"",""sessionOffsetMs"":810453,""mediaOffsetMs"":1041000},{""eventType"":""reposition"",""sessionOffsetMs"":810454,""mediaOffsetMs"":1004503},{""eventType"":""playing"",""sessionOffsetMs"":810685,""mediaOffsetMs"":1004503},{""eventType"":""paused"",""sessionOffsetMs"":813984,""mediaOffsetMs"":1008000},{""eventType"":""reposition"",""sessionOffsetMs"":813985,""mediaOffsetMs"":982985},{""eventType"":""playing"",""sessionOffsetMs"":814856,""mediaOffsetMs"":982985},{""eventType"":""paused"",""sessionOffsetMs"":816279,""mediaOffsetMs"":984000},{""eventType"":""reposition"",""sessionOffsetMs"":816280,""mediaOffsetMs"":957555},{""eventType"":""playing"",""sessionOffsetMs"":817001,""mediaOffsetMs"":957555},{""eventType"":""paused"",""sessionOffsetMs"":818801,""mediaOffsetMs"":959000},{""eventType"":""reposition"",""sessionOffsetMs"":818802,""mediaOffsetMs"":924299},{""eventType"":""playing"",""sessionOffsetMs"":820257,""mediaOffsetMs"":924299},{""eventType"":""paused"",""sessionOffsetMs"":822134,""mediaOffsetMs"":926000},{""eventType"":""reposition"",""sessionOffsetMs"":822135,""mediaOffsetMs"":900825},{""eventType"":""playing"",""sessionOffsetMs"":822937,""mediaOffsetMs"":900825},{""eventType"":""paused"",""sessionOffsetMs"":860078,""mediaOffsetMs"":938000},{""eventType"":""reposition"",""sessionOffsetMs"":860079,""mediaOffsetMs"":927163},{""eventType"":""playing"",""sessionOffsetMs"":860256,""mediaOffsetMs"":927163},{""eventType"":""paused"",""sessionOffsetMs"":860741,""mediaOffsetMs"":927000},{""eventType"":""reposition"",""sessionOffsetMs"":860742,""mediaOffsetMs"":917361},{""eventType"":""playing"",""sessionOffsetMs"":861972,""mediaOffsetMs"":917361},{""eventType"":""stopped"",""sessionOffsetMs"":978139,""mediaOffsetMs"":1033528}]"
Andy,Season 1 Trailer: Bridgerton,Chrome PC (Cadmium),2024-05-05 09:13:05,IN,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":19727,""mediaOffsetMs"":20}]"
Andy,Trailer: Shaitaan (2024 Film),Chrome PC (Cadmium),2024-05-05 09:13:05,IN,"[{""eventType"":""start"",""sessionOffsetMs"":19,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":53569,""mediaOffsetMs"":0}]"
Andy,Season 1 Trailer: Bridgerton,Chrome PC (Cadmium),2024-05-05 09:12:32,IN,"[{""eventType"":""start"",""sessionOffsetMs"":48,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":786,""mediaOffsetMs"":null}]"
Andy,Teaser: Queen of Tears,Chrome PC (Cadmium),2024-05-05 09:12:32,IN,"[{""eventType"":""start"",""sessionOffsetMs"":22,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1795,""mediaOffsetMs"":null}]"
Andy,"Queen of Tears: Limited Series: ""Episode 4""",DefaultWidevineAndroidPhone,2024-05-05 06:12:28,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":90715},{""eventType"":""playing"",""sessionOffsetMs"":1914,""mediaOffsetMs"":90715},{""eventType"":""playing"",""sessionOffsetMs"":2199,""mediaOffsetMs"":91000},{""eventType"":""paused"",""sessionOffsetMs"":17530,""mediaOffsetMs"":106140},{""eventType"":""reposition"",""sessionOffsetMs"":17530,""mediaOffsetMs"":116140},{""eventType"":""playing"",""sessionOffsetMs"":17592,""mediaOffsetMs"":114048},{""eventType"":""paused"",""sessionOffsetMs"":17989,""mediaOffsetMs"":114345},{""eventType"":""reposition"",""sessionOffsetMs"":17989,""mediaOffsetMs"":124345},{""eventType"":""playing"",""sessionOffsetMs"":18030,""mediaOffsetMs"":121371},{""eventType"":""paused"",""sessionOffsetMs"":18391,""mediaOffsetMs"":121647},{""eventType"":""reposition"",""sessionOffsetMs"":18391,""mediaOffsetMs"":131647},{""eventType"":""playing"",""sessionOffsetMs"":18435,""mediaOffsetMs"":131631},{""eventType"":""paused"",""sessionOffsetMs"":18673,""mediaOffsetMs"":131823},{""eventType"":""reposition"",""sessionOffsetMs"":18673,""mediaOffsetMs"":141823},{""eventType"":""playing"",""sessionOffsetMs"":18712,""mediaOffsetMs"":140181},{""eventType"":""paused"",""sessionOffsetMs"":19210,""mediaOffsetMs"":140582},{""eventType"":""reposition"",""sessionOffsetMs"":19210,""mediaOffsetMs"":150582},{""eventType"":""playing"",""sessionOffsetMs"":19252,""mediaOffsetMs"":148982},{""eventType"":""paused"",""sessionOffsetMs"":19754,""mediaOffsetMs"":149381},{""eventType"":""reposition"",""sessionOffsetMs"":19754,""mediaOffsetMs"":159381},{""eventType"":""playing"",""sessionOffsetMs"":19795,""mediaOffsetMs"":158783},{""eventType"":""paused"",""sessionOffsetMs"":20280,""mediaOffsetMs"":159182},{""eventType"":""reposition"",""sessionOffsetMs"":20280,""mediaOffsetMs"":169182},{""eventType"":""playing"",""sessionOffsetMs"":20323,""mediaOffsetMs"":168405},{""eventType"":""paused"",""sessionOffsetMs"":20948,""mediaOffsetMs"":168894},{""eventType"":""reposition"",""sessionOffsetMs"":20948,""mediaOffsetMs"":178894},{""eventType"":""playing"",""sessionOffsetMs"":20999,""mediaOffsetMs"":178346},{""eventType"":""paused"",""sessionOffsetMs"":21863,""mediaOffsetMs"":179059},{""eventType"":""reposition"",""sessionOffsetMs"":21863,""mediaOffsetMs"":189059},{""eventType"":""playing"",""sessionOffsetMs"":21903,""mediaOffsetMs"":183683},{""eventType"":""paused"",""sessionOffsetMs"":22467,""mediaOffsetMs"":184159},{""eventType"":""reposition"",""sessionOffsetMs"":22467,""mediaOffsetMs"":194159},{""eventType"":""playing"",""sessionOffsetMs"":22507,""mediaOffsetMs"":193151},{""eventType"":""paused"",""sessionOffsetMs"":23212,""mediaOffsetMs"":193603},{""eventType"":""reposition"",""sessionOffsetMs"":23212,""mediaOffsetMs"":203603},{""eventType"":""playing"",""sessionOffsetMs"":23256,""mediaOffsetMs"":202118},{""eventType"":""paused"",""sessionOffsetMs"":23828,""mediaOffsetMs"":202584},{""eventType"":""reposition"",""sessionOffsetMs"":23828,""mediaOffsetMs"":212584},{""eventType"":""playing"",""sessionOffsetMs"":23874,""mediaOffsetMs"":209621},{""eventType"":""paused"",""sessionOffsetMs"":24574,""mediaOffsetMs"":210186},{""eventType"":""reposition"",""sessionOffsetMs"":24574,""mediaOffsetMs"":220186},{""eventType"":""playing"",""sessionOffsetMs"":24615,""mediaOffsetMs"":219177},{""eventType"":""paused"",""sessionOffsetMs"":25394,""mediaOffsetMs"":219598},{""eventType"":""reposition"",""sessionOffsetMs"":25394,""mediaOffsetMs"":229598},{""eventType"":""playing"",""sessionOffsetMs"":25435,""mediaOffsetMs"":227477},{""eventType"":""paused"",""sessionOffsetMs"":26221,""mediaOffsetMs"":228142},{""eventType"":""reposition"",""sessionOffsetMs"":26221,""mediaOffsetMs"":238142},{""eventType"":""playing"",""sessionOffsetMs"":26272,""mediaOffsetMs"":236800},{""eventType"":""paused"",""sessionOffsetMs"":26998,""mediaOffsetMs"":237386},{""eventType"":""reposition"",""sessionOffsetMs"":26998,""mediaOffsetMs"":247386},{""eventType"":""playing"",""sessionOffsetMs"":27039,""mediaOffsetMs"":247247},{""eventType"":""paused"",""sessionOffsetMs"":87141,""mediaOffsetMs"":289950},{""eventType"":""stopped"",""sessionOffsetMs"":87335,""mediaOffsetMs"":289950}]"
Andy,Cinemagraph: Dumb Ways to Survive,DefaultWidevineAndroidPhone,2024-05-05 06:12:19,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":984,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":977,""mediaOffsetMs"":-7},{""eventType"":""playing"",""sessionOffsetMs"":1263,""mediaOffsetMs"":279},{""eventType"":""paused"",""sessionOffsetMs"":5999,""mediaOffsetMs"":4858},{""eventType"":""stopped"",""sessionOffsetMs"":7801,""mediaOffsetMs"":4863}]"
Andy,"Queen of Tears: Limited Series: ""Episode 4""",Chrome PC (Cadmium),2024-05-04 15:29:43,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":82011},{""eventType"":""playing"",""sessionOffsetMs"":2603,""mediaOffsetMs"":82011},{""eventType"":""paused"",""sessionOffsetMs"":11836,""mediaOffsetMs"":91016}]"
Andy,"Queen of Tears: Limited Series: ""Episode 3""",Chrome PC (Cadmium),2024-05-04 15:16:43,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4496000},{""eventType"":""playing"",""sessionOffsetMs"":1143,""mediaOffsetMs"":4496000},{""eventType"":""paused"",""sessionOffsetMs"":113585,""mediaOffsetMs"":4607504},{""eventType"":""playing"",""sessionOffsetMs"":371643,""mediaOffsetMs"":4607775},{""eventType"":""paused"",""sessionOffsetMs"":376814,""mediaOffsetMs"":4611760},{""eventType"":""playing"",""sessionOffsetMs"":490187,""mediaOffsetMs"":4611869},{""eventType"":""playing"",""sessionOffsetMs"":616547,""mediaOffsetMs"":4736940},{""eventType"":""paused"",""sessionOffsetMs"":711680,""mediaOffsetMs"":4832018},{""eventType"":""playing"",""sessionOffsetMs"":712562,""mediaOffsetMs"":4832243},{""eventType"":""paused"",""sessionOffsetMs"":772123,""mediaOffsetMs"":4891629},{""eventType"":""playing"",""sessionOffsetMs"":772516,""mediaOffsetMs"":4891811},{""eventType"":""paused"",""sessionOffsetMs"":776739,""mediaOffsetMs"":4895778},{""eventType"":""stopped"",""sessionOffsetMs"":776780,""mediaOffsetMs"":4896022}]"
Andy,Teaser: Queen of Tears,Chrome PC (Cadmium),2024-05-04 15:16:40,IN,"[{""eventType"":""start"",""sessionOffsetMs"":31,""mediaOffsetMs"":11},{""eventType"":""playing"",""sessionOffsetMs"":1099,""mediaOffsetMs"":11},{""eventType"":""stopped"",""sessionOffsetMs"":2445,""mediaOffsetMs"":1071}]"
Andy,Season 2 Main Character Intro Clip: Bridgerton,Chrome PC (Cadmium),2024-05-04 15:16:28,IN,"[{""eventType"":""start"",""sessionOffsetMs"":146,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":1140,""mediaOffsetMs"":21},{""eventType"":""paused"",""sessionOffsetMs"":11078,""mediaOffsetMs"":9929},{""eventType"":""stopped"",""sessionOffsetMs"":14003,""mediaOffsetMs"":9958}]"
Andy,"Queen of Tears: Limited Series: ""Episode 3""",Chrome PC (Cadmium),2024-05-01 15:42:20,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3972019},{""eventType"":""playing"",""sessionOffsetMs"":1473,""mediaOffsetMs"":3972019},{""eventType"":""paused"",""sessionOffsetMs"":75415,""mediaOffsetMs"":4045000},{""eventType"":""reposition"",""sessionOffsetMs"":75416,""mediaOffsetMs"":4035149},{""eventType"":""playing"",""sessionOffsetMs"":77423,""mediaOffsetMs"":4035149},{""eventType"":""paused"",""sessionOffsetMs"":539033,""mediaOffsetMs"":4496457}]"
Andy,Queen of Tears: Limited Series_hook_primary_16x9,Chrome PC (Cadmium),2024-05-01 15:42:17,IN,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":12},{""eventType"":""playing"",""sessionOffsetMs"":1826,""mediaOffsetMs"":12},{""eventType"":""stopped"",""sessionOffsetMs"":2443,""mediaOffsetMs"":484}]"
Andy,Season 1 Main Character Intro Clip: Heeramandi: The Diamond Bazaar,Chrome PC (Cadmium),2024-05-01 15:42:09,IN,"[{""eventType"":""start"",""sessionOffsetMs"":208,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":1528,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":7831,""mediaOffsetMs"":5937},{""eventType"":""stopped"",""sessionOffsetMs"":10243,""mediaOffsetMs"":6125}]"
Andy,Anyone But You_hook_primary_16x9,DefaultWidevineAndroidPhone,2024-04-30 19:02:33,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":801,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":61010,""mediaOffsetMs"":60040},{""eventType"":""stopped"",""sessionOffsetMs"":141814,""mediaOffsetMs"":60040}]"
Andy,"Queen of Tears: Limited Series: ""Episode 3""",Chrome PC (Cadmium),2024-04-30 15:43:23,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3217016},{""eventType"":""playing"",""sessionOffsetMs"":1246,""mediaOffsetMs"":3217016},{""eventType"":""paused"",""sessionOffsetMs"":193732,""mediaOffsetMs"":3407895},{""eventType"":""playing"",""sessionOffsetMs"":327052,""mediaOffsetMs"":3408055},{""eventType"":""paused"",""sessionOffsetMs"":331184,""mediaOffsetMs"":3411000},{""eventType"":""reposition"",""sessionOffsetMs"":331185,""mediaOffsetMs"":3401081},{""eventType"":""playing"",""sessionOffsetMs"":331688,""mediaOffsetMs"":3401081},{""eventType"":""paused"",""sessionOffsetMs"":416689,""mediaOffsetMs"":3486000},{""eventType"":""reposition"",""sessionOffsetMs"":416690,""mediaOffsetMs"":3475859},{""eventType"":""playing"",""sessionOffsetMs"":417133,""mediaOffsetMs"":3475859},{""eventType"":""paused"",""sessionOffsetMs"":913459,""mediaOffsetMs"":3971941},{""eventType"":""stopped"",""sessionOffsetMs"":6183451,""mediaOffsetMs"":3972123}]"
Andy,Queen of Tears: Limited Series_hook_02_16x9,Chrome PC (Cadmium),2024-04-30 15:43:19,IN,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":12},{""eventType"":""playing"",""sessionOffsetMs"":1031,""mediaOffsetMs"":12},{""eventType"":""stopped"",""sessionOffsetMs"":2937,""mediaOffsetMs"":1497}]"
Andy,Season 1 Main Character Intro Clip: Dead Boy Detectives,Chrome PC (Cadmium),2024-04-30 15:42:59,IN,"[{""eventType"":""start"",""sessionOffsetMs"":65,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3095,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":19151,""mediaOffsetMs"":15492},{""eventType"":""stopped"",""sessionOffsetMs"":22056,""mediaOffsetMs"":15641}]"
